id,method,video_type,video_class,audio_class,overall_class,race,gender,path,fps,frame_count,width,height,duration,has_audio,audio_channels,sample_rate,audio_duration
id03678,wav2lip,FVFR,1,1,1,Caucasian (American),men,..\datasets\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\Caucasian (American)\men\id03678\00078_id00264_wavtolip.mp4,25.0,109,224,224,4.36,True,2,44100,4.365351473922902
id03678,wav2lip,FVFR,1,1,1,Caucasian (American),men,..\datasets\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\Caucasian (American)\men\id03678\00078_id00345_wavtolip.mp4,25.0,90,224,224,3.6,True,2,44100,3.622312925170068
id03678,wav2lip,FVFR,1,1,1,Caucasian (American),men,..\datasets\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\Caucasian (American)\men\id03678\00078_id00529_wavtolip.mp4,25.0,117,224,224,4.68,True,1,16000,4.736
id03678,wav2lip,FVFR,1,1,1,Caucasian (American),men,..\datasets\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\Caucasian (American)\men\id03678\00078_id00777_wavtolip.mp4,25.0,120,224,224,4.8,True,1,16000,4.9
id03678,wav2lip,FVFR,1,1,1,Caucasian (American),men,..\datasets\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\Caucasian (American)\men\id03678\00078_id00971_wavtolip.mp4,25.0,120,224,224,4.8,True,1,16000,4.9
id03678,wav2lip,FVFR,1,1,1,Caucasian (American),men,..\datasets\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\Caucasian (American)\men\id03678\00078_id01182_wavtolip.mp4,25.0,120,224,224,4.8,True,1,16000,4.9
id03678,wav2lip,FVFR,1,1,1,Caucasian (American),men,..\datasets\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\Caucasian (American)\men\id03678\00078_id01192_wavtolip.mp4,25.0,120,224,224,4.8,True,1,16000,4.9
id03678,wav2lip,FVFR,1,1,1,Caucasian (American),men,..\datasets\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\Caucasian (American)\men\id03678\00078_id04034_wavtolip.mp4,25.0,120,224,224,4.8,True,1,16000,4.9
id03757,wav2lip,FVFR,1,1,1,Caucasian (American),men,..\datasets\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\Caucasian (American)\men\id03757\00149_id00052_wavtolip.mp4,25.0,105,224,224,4.2,True,1,16000,4.3
id03757,wav2lip,FVFR,1,1,1,Caucasian (American),men,..\datasets\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\Caucasian (American)\men\id03757\00149_id00088_wavtolip.mp4,25.0,101,224,224,4.04,True,1,16000,4.032
id03757,wav2lip,FVFR,1,1,1,Caucasian (American),men,..\datasets\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\Caucasian (American)\men\id03757\00149_id00184_wavtolip.mp4,25.0,105,224,224,4.2,True,1,16000,4.3
id03757,wav2lip,FVFR,1,1,1,Caucasian (American),men,..\datasets\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\Caucasian (American)\men\id03757\00149_id00345_wavtolip.mp4,25.0,90,224,224,3.6,True,2,44100,3.622312925170068
id03757,wav2lip,FVFR,1,1,1,Caucasian (American),men,..\datasets\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\Caucasian (American)\men\id03757\00149_id00708_wavtolip.mp4,25.0,94,224,224,3.76,True,1,16000,3.776
id03757,wav2lip,FVFR,1,1,1,Caucasian (American),men,..\datasets\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\Caucasian (American)\men\id03757\00149_id00945_wavtolip.mp4,25.0,105,224,224,4.2,True,1,16000,4.3
id03757,wav2lip,FVFR,1,1,1,Caucasian (American),men,..\datasets\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\Caucasian (American)\men\id03757\00149_id01105_wavtolip.mp4,25.0,105,224,224,4.2,True,1,16000,4.3
id03757,wav2lip,FVFR,1,1,1,Caucasian (American),men,..\datasets\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\Caucasian (American)\men\id03757\00149_id01124_wavtolip.mp4,25.0,105,224,224,4.2,True,1,16000,4.3
id03757,wav2lip,FVFR,1,1,1,Caucasian (American),men,..\datasets\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\Caucasian (American)\men\id03757\00149_id03757_wavtolip.mp4,25.0,105,224,224,4.2,True,1,16000,4.224
id03757,wav2lip,FVFR,1,1,1,Caucasian (American),men,..\datasets\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\Caucasian (American)\men\id03757\00149_id04216_wavtolip.mp4,25.0,99,224,224,3.96,True,1,16000,3.968
id04034,wav2lip,FVFR,1,1,1,Caucasian (American),men,..\datasets\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\Caucasian (American)\men\id04034\00009_id00021_wavtolip.mp4,25.0,102,224,224,4.08,True,2,44100,4.063492063492063
id04034,wav2lip,FVFR,1,1,1,Caucasian (American),men,..\datasets\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\Caucasian (American)\men\id04034\00009_id00060_wavtolip.mp4,25.0,101,224,224,4.04,True,2,44100,4.040272108843538
id04034,wav2lip,FVFR,1,1,1,Caucasian (American),men,..\datasets\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\Caucasian (American)\men\id04034\00009_id00087_wavtolip.mp4,25.0,137,224,224,5.48,True,2,44100,5.479909297052155
id04034,wav2lip,FVFR,1,1,1,Caucasian (American),men,..\datasets\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\Caucasian (American)\men\id04034\00009_id00088_wavtolip.mp4,25.0,101,224,224,4.04,True,2,44100,4.040272108843538
id04034,wav2lip,FVFR,1,1,1,Caucasian (American),men,..\datasets\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\Caucasian (American)\men\id04034\00009_id00345_wavtolip.mp4,25.0,90,224,224,3.6,True,2,44100,3.622312925170068
id04034,wav2lip,FVFR,1,1,1,Caucasian (American),men,..\datasets\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\Caucasian (American)\men\id04034\00009_id00777_wavtolip.mp4,25.0,213,224,224,8.52,True,2,44100,8.498503401360544
id04034,wav2lip,FVFR,1,1,1,Caucasian (American),men,..\datasets\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\Caucasian (American)\men\id04034\00009_id01096_wavtolip.mp4,25.0,251,224,224,10.04,True,1,16000,10.048
id04034,wav2lip,FVFR,1,1,1,Caucasian (American),men,..\datasets\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\Caucasian (American)\men\id04034\00009_id01210_wavtolip.mp4,25.0,81,224,224,3.24,True,2,44100,3.250793650793651
id04034,wav2lip,FVFR,1,1,1,Caucasian (American),men,..\datasets\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\Caucasian (American)\men\id04034\00009_id03668_wavtolip.mp4,25.0,264,224,224,10.56,True,2,44100,10.541859410430838
id04034,wav2lip,FVFR,1,1,1,Caucasian (American),men,..\datasets\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\Caucasian (American)\men\id04034\00009_id04216_wavtolip.mp4,25.0,99,224,224,3.96,True,2,44100,3.947392290249433
id04073,wav2lip,FVFR,1,1,1,Caucasian (American),men,..\datasets\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\Caucasian (American)\men\id04073\00021_id00018_wavtolip.mp4,25.0,108,224,224,4.32,True,2,44100,4.342131519274377
id04073,wav2lip,FVFR,1,1,1,Caucasian (American),men,..\datasets\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\Caucasian (American)\men\id04073\00021_id00021_wavtolip.mp4,25.0,102,224,224,4.08,True,2,44100,4.063492063492063
id04073,wav2lip,FVFR,1,1,1,Caucasian (American),men,..\datasets\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\Caucasian (American)\men\id04073\00021_id00052_wavtolip.mp4,25.0,194,224,224,7.76,True,2,44100,7.801904761904762
id04073,wav2lip,FVFR,1,1,1,Caucasian (American),men,..\datasets\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\Caucasian (American)\men\id04073\00021_id00087_wavtolip.mp4,25.0,137,224,224,5.48,True,2,44100,5.479909297052155
id04073,wav2lip,FVFR,1,1,1,Caucasian (American),men,..\datasets\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\Caucasian (American)\men\id04073\00021_id00777_wavtolip.mp4,25.0,213,224,224,8.52,True,2,44100,8.498503401360544
id04073,wav2lip,FVFR,1,1,1,Caucasian (American),men,..\datasets\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\Caucasian (American)\men\id04073\00021_id00943_wavtolip.mp4,25.0,165,224,224,6.6,True,2,44100,6.5712471655328795
id04073,wav2lip,FVFR,1,1,1,Caucasian (American),men,..\datasets\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\Caucasian (American)\men\id04073\00021_id01044_wavtolip.mp4,25.0,253,224,224,10.12,True,2,44100,10.12390022675737
id04073,wav2lip,FVFR,1,1,1,Caucasian (American),men,..\datasets\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\Caucasian (American)\men\id04073\00021_id03757_wavtolip.mp4,25.0,105,224,224,4.2,True,2,44100,4.179591836734694
id04073,wav2lip,FVFR,1,1,1,Caucasian (American),men,..\datasets\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\Caucasian (American)\men\id04073\00021_id04034_wavtolip.mp4,25.0,298,224,224,11.92,True,2,44100,11.911836734693878
id04073,wav2lip,FVFR,1,1,1,Caucasian (American),men,..\datasets\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\Caucasian (American)\men\id04073\00021_id04221_wavtolip.mp4,25.0,159,224,224,6.36,True,2,44100,6.362267573696145
id04216,wav2lip,FVFR,1,1,1,Caucasian (American),men,..\datasets\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\Caucasian (American)\men\id04216\00470_id00052_wavtolip.mp4,25.0,132,224,224,5.28,True,1,16000,5.42
id04216,wav2lip,FVFR,1,1,1,Caucasian (American),men,..\datasets\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\Caucasian (American)\men\id04216\00470_id00062_wavtolip.mp4,25.0,132,224,224,5.28,True,1,16000,5.42
id04216,wav2lip,FVFR,1,1,1,Caucasian (American),men,..\datasets\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\Caucasian (American)\men\id04216\00470_id00529_wavtolip.mp4,25.0,117,224,224,4.68,True,2,44100,4.690430839002268
id04216,wav2lip,FVFR,1,1,1,Caucasian (American),men,..\datasets\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\Caucasian (American)\men\id04216\00470_id00708_wavtolip.mp4,25.0,94,224,224,3.76,True,2,44100,3.7616326530612243
id04216,wav2lip,FVFR,1,1,1,Caucasian (American),men,..\datasets\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\Caucasian (American)\men\id04216\00470_id00775_wavtolip.mp4,25.0,75,224,224,3.0,True,2,44100,3.01859410430839
id04216,wav2lip,FVFR,1,1,1,Caucasian (American),men,..\datasets\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\Caucasian (American)\men\id04216\00470_id00945_wavtolip.mp4,25.0,117,224,224,4.68,True,2,44100,4.690430839002268
id04216,wav2lip,FVFR,1,1,1,Caucasian (American),men,..\datasets\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\Caucasian (American)\men\id04216\00470_id01048_wavtolip.mp4,25.0,71,224,224,2.84,True,2,44100,2.8328344671201813
id04216,wav2lip,FVFR,1,1,1,Caucasian (American),men,..\datasets\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\Caucasian (American)\men\id04216\00470_id01175_wavtolip.mp4,25.0,96,224,224,3.84,True,2,44100,3.8312925170068026
id04216,wav2lip,FVFR,1,1,1,Caucasian (American),men,..\datasets\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\Caucasian (American)\men\id04216\00470_id03668_wavtolip.mp4,25.0,132,224,224,5.28,True,1,16000,5.42
id04216,wav2lip,FVFR,1,1,1,Caucasian (American),men,..\datasets\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\Caucasian (American)\men\id04216\00470_id03678_wavtolip.mp4,25.0,102,224,224,4.08,True,2,44100,4.063492063492063
id04219,wav2lip,FVFR,1,1,1,Caucasian (American),men,..\datasets\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\Caucasian (American)\men\id04219\00130_id00052_wavtolip.mp4,25.0,105,224,224,4.2,True,1,16000,4.3
id04219,wav2lip,FVFR,1,1,1,Caucasian (American),men,..\datasets\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\Caucasian (American)\men\id04219\00130_id00088_wavtolip.mp4,25.0,101,224,224,4.04,True,1,16000,4.032
id04219,wav2lip,FVFR,1,1,1,Caucasian (American),men,..\datasets\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\Caucasian (American)\men\id04219\00130_id00529_wavtolip.mp4,25.0,105,224,224,4.2,True,1,16000,4.3
id04219,wav2lip,FVFR,1,1,1,Caucasian (American),men,..\datasets\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\Caucasian (American)\men\id04219\00130_id00708_wavtolip.mp4,25.0,94,224,224,3.76,True,1,16000,3.776
id04219,wav2lip,FVFR,1,1,1,Caucasian (American),men,..\datasets\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\Caucasian (American)\men\id04219\00130_id00775_wavtolip.mp4,25.0,75,224,224,3.0,True,2,44100,3.01859410430839
id04219,wav2lip,FVFR,1,1,1,Caucasian (American),men,..\datasets\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\Caucasian (American)\men\id04219\00130_id01175_wavtolip.mp4,25.0,96,224,224,3.84,True,1,16000,3.84
id04219,wav2lip,FVFR,1,1,1,Caucasian (American),men,..\datasets\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\Caucasian (American)\men\id04219\00130_id03525_wavtolip.mp4,25.0,105,224,224,4.2,True,1,16000,4.3
id04219,wav2lip,FVFR,1,1,1,Caucasian (American),men,..\datasets\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\Caucasian (American)\men\id04219\00130_id03757_wavtolip.mp4,25.0,105,224,224,4.2,True,1,16000,4.224
id04219,wav2lip,FVFR,1,1,1,Caucasian (American),men,..\datasets\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\Caucasian (American)\men\id04219\00130_id04216_wavtolip.mp4,25.0,99,224,224,3.96,True,1,16000,3.968
id04221,wav2lip,FVFR,1,1,1,Caucasian (American),men,..\datasets\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\Caucasian (American)\men\id04221\00053_id00018_wavtolip.mp4,25.0,108,224,224,4.32,True,2,44100,4.342131519274377
id04221,wav2lip,FVFR,1,1,1,Caucasian (American),men,..\datasets\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\Caucasian (American)\men\id04221\00053_id00087_wavtolip.mp4,25.0,137,224,224,5.48,True,2,44100,5.479909297052155
id04221,wav2lip,FVFR,1,1,1,Caucasian (American),men,..\datasets\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\Caucasian (American)\men\id04221\00053_id00088_wavtolip.mp4,25.0,101,224,224,4.04,True,2,44100,4.040272108843538
id04221,wav2lip,FVFR,1,1,1,Caucasian (American),men,..\datasets\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\Caucasian (American)\men\id04221\00053_id00529_wavtolip.mp4,25.0,117,224,224,4.68,True,2,44100,4.690430839002268
id04221,wav2lip,FVFR,1,1,1,Caucasian (American),men,..\datasets\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\Caucasian (American)\men\id04221\00053_id00696_wavtolip.mp4,25.0,112,224,224,4.48,True,2,44100,4.481451247165533
id04221,wav2lip,FVFR,1,1,1,Caucasian (American),men,..\datasets\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\Caucasian (American)\men\id04221\00053_id01105_wavtolip.mp4,25.0,124,224,224,4.96,True,2,44100,4.96907029478458
id04221,wav2lip,FVFR,1,1,1,Caucasian (American),men,..\datasets\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\Caucasian (American)\men\id04221\00053_id01192_wavtolip.mp4,25.0,150,224,224,6.0,True,2,44100,5.990748299319728
id04221,wav2lip,FVFR,1,1,1,Caucasian (American),men,..\datasets\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\Caucasian (American)\men\id04221\00053_id03678_wavtolip.mp4,25.0,102,224,224,4.08,True,2,44100,4.063492063492063
id04221,wav2lip,FVFR,1,1,1,Caucasian (American),men,..\datasets\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\Caucasian (American)\men\id04221\00053_id03757_wavtolip.mp4,25.0,105,224,224,4.2,True,2,44100,4.179591836734694
id00025,wav2lip,FVFR,1,1,1,Caucasian (American),women,..\datasets\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\Caucasian (American)\women\id00025\00025_id00025_wavtolip.mp4,25.0,207,224,224,8.28,True,1,16000,8.256
id00025,wav2lip,FVFR,1,1,1,Caucasian (American),women,..\datasets\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\Caucasian (American)\women\id00025\00025_id00261_wavtolip.mp4,25.0,123,224,224,4.92,True,2,44100,4.899410430839002
id00025,wav2lip,FVFR,1,1,1,Caucasian (American),women,..\datasets\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\Caucasian (American)\women\id00025\00025_id00428_wavtolip.mp4,25.0,141,224,224,5.64,True,2,44100,5.61922902494331
id00025,wav2lip,FVFR,1,1,1,Caucasian (American),women,..\datasets\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\Caucasian (American)\women\id00025\00025_id00458_wavtolip.mp4,25.0,154,224,224,6.16,True,2,44100,6.222947845804988
id00025,wav2lip,FVFR,1,1,1,Caucasian (American),women,..\datasets\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\Caucasian (American)\women\id00025\00025_id01004_wavtolip.mp4,25.0,75,224,224,3.0,True,2,44100,2.972154195011338
id00025,wav2lip,FVFR,1,1,1,Caucasian (American),women,..\datasets\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\Caucasian (American)\women\id00025\00025_id01005_wavtolip.mp4,25.0,155,224,224,6.2,True,2,44100,6.199727891156463
id00025,wav2lip,FVFR,1,1,1,Caucasian (American),women,..\datasets\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\Caucasian (American)\women\id00025\00025_id01216_wavtolip.mp4,25.0,211,224,224,8.44,True,1,16000,8.58
id00025,wav2lip,FVFR,1,1,1,Caucasian (American),women,..\datasets\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\Caucasian (American)\women\id00025\00025_id01225_wavtolip.mp4,25.0,140,224,224,5.6,True,2,44100,5.596009070294785
id00025,wav2lip,FVFR,1,1,1,Caucasian (American),women,..\datasets\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\Caucasian (American)\women\id00025\00025_id01238_wavtolip.mp4,25.0,95,224,224,3.8,True,2,44100,3.7848526077097504
id00025,wav2lip,FVFR,1,1,1,Caucasian (American),women,..\datasets\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\Caucasian (American)\women\id00025\00025_id03556_wavtolip.mp4,25.0,134,224,224,5.36,True,1,16000,5.376
id00097,wav2lip,FVFR,1,1,1,Caucasian (American),women,..\datasets\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\Caucasian (American)\women\id00097\00162_id00097_wavtolip.mp4,25.0,99,224,224,3.96,True,1,16000,3.968
id00097,wav2lip,FVFR,1,1,1,Caucasian (American),women,..\datasets\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\Caucasian (American)\women\id00097\00162_id00261_wavtolip.mp4,25.0,107,224,224,4.28,True,1,16000,4.42
id00097,wav2lip,FVFR,1,1,1,Caucasian (American),women,..\datasets\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\Caucasian (American)\women\id00097\00162_id00291_wavtolip.mp4,25.0,107,224,224,4.28,True,1,16000,4.352
id00097,wav2lip,FVFR,1,1,1,Caucasian (American),women,..\datasets\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\Caucasian (American)\women\id00097\00162_id00428_wavtolip.mp4,25.0,107,224,224,4.28,True,1,16000,4.42
id00097,wav2lip,FVFR,1,1,1,Caucasian (American),women,..\datasets\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\Caucasian (American)\women\id00097\00162_id00680_wavtolip.mp4,25.0,107,224,224,4.28,True,1,16000,4.42
id00097,wav2lip,FVFR,1,1,1,Caucasian (American),women,..\datasets\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\Caucasian (American)\women\id00097\00162_id00842_wavtolip.mp4,25.0,94,224,224,3.76,True,1,16000,3.776
id00097,wav2lip,FVFR,1,1,1,Caucasian (American),women,..\datasets\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\Caucasian (American)\women\id00097\00162_id01248_wavtolip.mp4,25.0,104,224,224,4.16,True,1,16000,4.16
id00097,wav2lip,FVFR,1,1,1,Caucasian (American),women,..\datasets\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\Caucasian (American)\women\id00097\00162_id03707_wavtolip.mp4,25.0,107,224,224,4.28,True,1,16000,4.42
id00098,wav2lip,FVFR,1,1,1,Caucasian (American),women,..\datasets\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\Caucasian (American)\women\id00098\00004_id00291_wavtolip.mp4,25.0,105,224,224,4.2,True,1,16000,4.3
id00098,wav2lip,FVFR,1,1,1,Caucasian (American),women,..\datasets\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\Caucasian (American)\women\id00098\00004_id00428_wavtolip.mp4,25.0,105,224,224,4.2,True,1,16000,4.3
id00098,wav2lip,FVFR,1,1,1,Caucasian (American),women,..\datasets\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\Caucasian (American)\women\id00098\00004_id00618_wavtolip.mp4,25.0,94,224,224,3.76,True,1,16000,3.776
id00098,wav2lip,FVFR,1,1,1,Caucasian (American),women,..\datasets\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\Caucasian (American)\women\id00098\00004_id01216_wavtolip.mp4,25.0,105,224,224,4.2,True,1,16000,4.3
id00098,wav2lip,FVFR,1,1,1,Caucasian (American),women,..\datasets\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\Caucasian (American)\women\id00098\00004_id01231_wavtolip.mp4,25.0,105,224,224,4.2,True,1,16000,4.3
id00098,wav2lip,FVFR,1,1,1,Caucasian (American),women,..\datasets\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\Caucasian (American)\women\id00098\00004_id01245_wavtolip.mp4,25.0,105,224,224,4.2,True,1,16000,4.3
id00098,wav2lip,FVFR,1,1,1,Caucasian (American),women,..\datasets\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\Caucasian (American)\women\id00098\00004_id02464_wavtolip.mp4,25.0,57,224,224,2.28,True,2,44100,2.2987755102040817
id00100,wav2lip,FVFR,1,1,1,Caucasian (American),women,..\datasets\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\Caucasian (American)\women\id00100\00028_id00180_wavtolip.mp4,25.0,107,224,224,4.28,True,2,44100,4.272471655328798
id00100,wav2lip,FVFR,1,1,1,Caucasian (American),women,..\datasets\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\Caucasian (American)\women\id00100\00028_id00428_wavtolip.mp4,25.0,141,224,224,5.64,True,2,44100,5.61922902494331
id00100,wav2lip,FVFR,1,1,1,Caucasian (American),women,..\datasets\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\Caucasian (American)\women\id00100\00028_id00462_wavtolip.mp4,25.0,84,224,224,3.36,True,2,44100,3.3436734693877552
id00100,wav2lip,FVFR,1,1,1,Caucasian (American),women,..\datasets\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\Caucasian (American)\women\id00100\00028_id00616_wavtolip.mp4,25.0,205,224,224,8.2,True,2,44100,8.196643990929704
id00100,wav2lip,FVFR,1,1,1,Caucasian (American),women,..\datasets\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\Caucasian (American)\women\id00100\00028_id00848_wavtolip.mp4,25.0,192,224,224,7.68,True,1,16000,7.68
id00100,wav2lip,FVFR,1,1,1,Caucasian (American),women,..\datasets\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\Caucasian (American)\women\id00100\00028_id01216_wavtolip.mp4,25.0,220,224,224,8.8,True,1,16000,8.9
id00100,wav2lip,FVFR,1,1,1,Caucasian (American),women,..\datasets\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\Caucasian (American)\women\id00100\00028_id01225_wavtolip.mp4,25.0,140,224,224,5.6,True,2,44100,5.596009070294785
id00100,wav2lip,FVFR,1,1,1,Caucasian (American),women,..\datasets\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\Caucasian (American)\women\id00100\00028_id01231_wavtolip.mp4,25.0,179,224,224,7.16,True,2,44100,7.151746031746032
